member_number,productId,items,order_date,orderId
2641,4,3,2015-01-01,6112
3173,22,2,2015-07-25,8093
2191,22,2,2015-10-19,4435
4212,74,2,2015-04-07,11965
1902,11,3,2015-12-01,3355
1347,3,3,2015-03-27,1261
1578,50,1,2015-06-23,2107
1264,45,3,2015-11-23,953
4632,25,3,2015-09-30,13574
3452,4,2,2015-11-01,9087
4822,2,1,2015-02-10,14336
3987,3,1,2015-06-18,11141
1672,18,1,2015-10-07,2468
4864,73,2,2015-12-01,14505
3368,69,1,2015-03-09,8813
1283,10,1,2015-09-22,1029
4428,35,2,2015-06-28,12814
2577,51,1,2015-10-25,5871
1973,53,3,2015-10-24,3631
3284,44,3,2015-01-23,8502
1905,4,3,2015-05-19,3368
2226,2,3,2015-03-09,4560
1932,108,3,2015-09-04,3483
4506,17,3,2015-08-11,13108
1843,22,3,2015-11-27,3119
3973,27,3,2015-07-27,11094
1651,10,3,2015-07-28,2389
3997,50,2,2015-10-12,11159
4796,4,2,2015-08-25,14235
1245,4,3,2015-09-24,897
3579,4,2,2015-08-17,9595
4387,78,2,2015-02-10,12669
2496,71,3,2015-06-29,5562
3590,4,3,2015-03-28,9650
2890,44,2,2015-04-26,7053
1401,38,3,2015-01-27,1454
3297,57,3,2015-05-21,8553
2867,17,3,2015-12-23,6969
1365,4,3,2015-05-20,1330
2355,50,2,2015-07-24,5048
1170,43,1,2015-03-19,625
3554,57,2,2015-03-21,9504
4171,44,1,2015-01-26,11810
3963,23,1,2015-09-17,11055
3076,16,1,2015-12-08,7727
1629,29,2,2015-05-17,2313
1366,115,2,2015-05-30,1335
3677,5,2,2015-07-29,9968
2844,74,2,2015-05-21,6882
4509,38,2,2015-09-28,13121
3245,14,1,2015-05-11,8350
2294,1,2,2015-06-22,4827
1234,22,1,2015-11-20,850
3001,10,2,2015-12-24,7451
3587,24,2,2015-08-05,9635
2700,1,3,2015-01-22,6332
3838,32,1,2015-12-14,10580
4045,2,2,2015-12-22,11328
1858,18,2,2015-04-25,3176
2280,153,2,2015-01-11,4775
2454,5,3,2015-04-06,5427
4437,59,1,2015-10-09,12854
1685,62,2,2015-03-30,2510
2349,2,2,2015-02-26,5028
1463,22,2,2015-12-24,1680
3470,108,3,2015-02-19,9158
4914,2,2,2015-11-29,14661
2448,5,1,2015-08-31,5403
3387,2,1,2015-05-10,8868
3167,96,1,2015-11-04,8078
3175,45,1,2015-03-17,8099
2678,5,2,2015-09-21,6248
4627,45,3,2015-12-18,13557
1773,3,3,2015-10-17,2840
3100,5,3,2015-05-23,7826
3232,4,2,2015-05-29,8317
3673,16,3,2015-08-12,9953
4068,1,1,2015-11-19,11391
2340,8,2,2015-10-07,4986
1930,38,3,2015-03-01,3467
3526,27,1,2015-06-02,9394
1617,51,1,2015-02-10,2260
1028,22,2,2015-07-11,111
4440,22,2,2015-12-01,12865
3554,22,3,2015-07-23,9505
1632,5,3,2015-12-15,2324
1429,3,3,2015-02-07,1564
1225,20,2,2015-05-20,817
2509,5,3,2015-07-15,5603
4945,11,3,2015-08-02,14781
4342,5,1,2015-03-18,12517
1832,138,1,2015-09-28,3081
1518,18,1,2015-06-21,1907
1512,69,3,2015-09-20,1886
4818,24,2,2015-03-20,14316
4686,2,1,2015-08-19,13805
4986,4,2,2015-02-01,14916
2755,12,3,2015-02-06,6543
4532,10,3,2015-11-29,13214
2070,3,1,2015-08-16,4007
1894,38,2,2015-05-09,3323
3473,2,1,2015-01-25,9168
2140,22,3,2015-09-28,4248
3286,18,2,2015-12-23,8508
4729,75,1,2015-04-08,13986
3204,73,3,2015-02-20,8211
1574,74,1,2015-04-18,2096
3361,8,2,2015-07-22,8789
1776,64,2,2015-02-25,2850
2009,38,2,2015-10-11,3753
3479,38,2,2015-03-24,9192
2394,2,2,2015-11-22,5195
1337,17,1,2015-12-25,1225
3574,69,1,2015-06-13,9578
1727,8,1,2015-07-18,2650
1016,50,1,2015-10-05,68
4326,2,3,2015-01-21,12444
2212,4,3,2015-09-22,4515
1990,1,1,2015-08-01,3676
3836,4,3,2015-12-06,10575
4560,4,3,2015-07-01,13310
1119,2,2,2015-02-04,435
1379,136,1,2015-05-18,1376
1658,77,3,2015-09-03,2426
2948,18,3,2015-06-16,7258
1273,2,1,2015-05-04,978
1155,111,2,2015-12-27,573
1672,111,1,2015-02-05,2467
3841,18,2,2015-04-02,10593
1683,3,3,2015-08-20,2504
1774,4,2,2015-08-07,2846
4441,136,2,2015-06-17,12870
1929,38,1,2015-05-02,3462
1273,24,3,2015-01-31,977
2920,8,1,2015-10-11,7154
2467,18,1,2015-04-18,5465
2678,51,3,2015-11-28,6249
3423,158,1,2015-06-02,8990
4223,17,1,2015-07-19,12019
2846,61,2,2015-09-23,6887
4103,2,1,2015-07-26,11527
4789,45,3,2015-05-02,14212
4916,4,1,2015-02-26,14672
2518,4,2,2015-05-03,5647
2622,3,1,2015-03-07,6046
4321,14,1,2015-01-29,12422
2050,4,1,2015-06-28,3920
2146,44,2,2015-06-20,4271
3938,29,3,2015-05-26,10960
1636,50,3,2015-09-19,2340
4694,2,2,2015-07-29,13845
2432,95,2,2015-07-07,5325
4937,19,1,2015-05-18,14745
1293,98,3,2015-03-01,1066
2883,11,2,2015-02-17,7031
2267,75,3,2015-01-30,4718
3997,37,1,2015-06-09,11157
4792,64,2,2015-07-20,14220
2292,22,3,2015-03-25,4813
1018,22,3,2015-05-23,77
4922,58,1,2015-02-13,14685
3151,51,2,2015-09-25,8020
2517,64,3,2015-07-04,5642
1499,2,1,2015-05-17,1833
4993,20,3,2015-01-21,14943
1606,4,1,2015-11-11,2213
2918,29,3,2015-08-10,7144
1815,17,3,2015-01-13,3012
4524,11,1,2015-07-05,13173
1395,38,2,2015-06-11,1440
3456,2,1,2015-06-16,9097
1597,2,2,2015-02-05,2177
2315,4,3,2015-05-02,4903
4095,29,3,2015-09-29,11492
3680,2,1,2015-11-24,9983
2847,83,1,2015-11-23,6893
3426,18,2,2015-10-25,9000
4750,74,2,2015-08-04,14067
1384,53,2,2015-08-09,1401
3120,18,1,2015-08-09,7909
1081,16,3,2015-04-25,291
1171,66,1,2015-05-05,633
4932,12,3,2015-07-08,14719
4189,2,1,2015-09-11,11871
4455,38,1,2015-09-09,12920
2928,22,2,2015-02-11,7184
4817,2,3,2015-03-18,14312
4257,37,1,2015-06-28,12143
4254,56,1,2015-07-20,12130
4071,38,3,2015-09-19,11401
2109,1,1,2015-10-28,4147
1412,70,3,2015-07-05,1496
4088,2,2,2015-09-23,11469
4056,22,2,2015-10-20,11357
4441,38,3,2015-05-05,12869
4363,38,2,2015-07-01,12584
2107,17,3,2015-11-27,4140
2941,20,1,2015-02-23,7229
1497,16,1,2015-07-26,1824
2211,24,3,2015-01-01,4508
3510,2,1,2015-01-02,9328
4074,60,2,2015-05-27,11411
3190,61,1,2015-11-21,8169
2297,71,1,2015-03-01,4836
3311,79,3,2015-07-01,8612
3085,40,2,2015-01-21,7767
3693,22,1,2015-11-16,10038
4859,4,1,2015-07-07,14479
2125,36,3,2015-06-25,4191
2261,22,3,2015-04-04,4699
3679,40,2,2015-11-27,9978
4165,7,1,2015-08-18,11788
3538,4,3,2015-03-01,9438
3913,4,3,2015-02-19,10861
2336,4,3,2015-04-14,4967
3549,28,2,2015-08-01,9487
4434,129,3,2015-09-21,12842
2854,2,2,2015-02-08,6920
3413,19,2,2015-02-08,8959
1780,101,1,2015-10-13,2871
2899,24,1,2015-09-06,7071
2106,4,2,2015-08-13,4132
3929,18,1,2015-07-30,10929
3857,1,1,2015-10-01,10663
4459,49,3,2015-12-18,12936
4551,97,1,2015-07-28,13280
4042,38,2,2015-12-17,11319
2599,45,1,2015-05-06,5958
1045,66,3,2015-11-25,163
4677,2,2,2015-01-24,13760
1580,2,1,2015-06-14,2113
3269,2,2,2015-10-07,8458
4368,17,1,2015-01-29,12604
1111,103,3,2015-11-20,404
4841,7,1,2015-09-13,14416
3047,2,2,2015-09-07,7627
4349,7,2,2015-03-14,12536
3580,25,2,2015-11-24,9598
2370,24,1,2015-07-18,5107
3094,50,1,2015-06-28,7803
1146,70,1,2015-09-12,540
2287,1,3,2015-12-16,4792
3911,72,3,2015-08-23,10855
4891,60,3,2015-04-19,14595
4837,50,2,2015-12-02,14402
4464,58,2,2015-10-21,12959
2940,5,2,2015-10-18,7224
4972,10,2,2015-02-06,14882
4890,140,2,2015-07-03,14591
4295,16,1,2015-07-17,12305
2729,4,2,2015-09-24,6448
1125,7,1,2015-11-19,456
1850,21,3,2015-01-11,3147
2928,36,3,2015-09-22,7185
3717,75,3,2015-05-30,10115
3809,29,3,2015-03-24,10476
3437,26,3,2015-02-02,9036
1481,3,2,2015-01-17,1756
1050,2,2,2015-05-04,180
2918,23,2,2015-03-16,7141
4499,1,3,2015-08-08,13077
4117,50,3,2015-01-06,11590
1630,1,1,2015-05-22,2316
3715,2,2,2015-05-11,10107
3512,5,3,2015-11-17,9337
1197,18,3,2015-04-27,720
3958,5,3,2015-03-04,11026
4890,54,1,2015-09-14,14592
3112,93,3,2015-05-19,7872
4502,38,1,2015-11-22,13092
4719,3,1,2015-06-01,13939
1516,73,2,2015-01-28,1902
4281,38,3,2015-10-18,12248
1566,146,1,2015-04-30,2062
4641,4,3,2015-11-29,13608
2561,74,2,2015-02-26,5816
2344,18,2,2015-12-17,5005
2643,2,1,2015-04-21,6119
3236,5,2,2015-04-09,8327
4863,45,2,2015-12-30,14496
2264,1,2,2015-01-12,4710
3168,27,3,2015-03-20,8081
1282,18,3,2015-11-18,1023
2832,75,1,2015-11-02,6840
3067,36,1,2015-11-27,7704
1847,5,2,2015-04-17,3138
3525,75,2,2015-02-14,9390
1231,22,1,2015-10-14,836
3471,92,2,2015-03-28,9161
2421,2,1,2015-11-22,5286
4092,65,3,2015-06-14,11484
1577,60,2,2015-03-16,2103
3463,17,2,2015-06-13,9127
3518,20,2,2015-08-01,9362
4325,8,3,2015-10-14,12443
4947,10,3,2015-11-18,14791
2194,3,2,2015-01-11,4454
2868,21,1,2015-03-20,6975
3211,2,3,2015-09-30,8243
4537,20,2,2015-01-01,13227
2243,5,2,2015-09-15,4635
2399,70,3,2015-01-21,5211
4133,18,1,2015-01-22,11659
2937,100,2,2015-06-17,7213
1029,29,1,2015-03-14,112
4384,101,1,2015-09-22,12661
3756,17,3,2015-07-22,10264
1646,29,2,2015-06-19,2365
3066,22,2,2015-11-30,7698
1259,22,1,2015-11-27,940
2245,71,3,2015-01-28,4643
3289,128,3,2015-03-01,8520
3742,21,3,2015-08-22,10211
4537,40,1,2015-04-09,13229
4531,57,1,2015-09-29,13210
3764,23,2,2015-10-05,10310
1581,66,3,2015-08-13,2118
2859,37,1,2015-02-11,6939
2175,76,3,2015-03-06,4384
1301,3,1,2015-11-03,1096
3465,38,2,2015-11-01,9139
2203,66,3,2015-06-27,4482
2113,23,1,2015-08-16,4158
3072,7,3,2015-01-26,7716
2805,25,1,2015-08-17,6749
2511,104,1,2015-07-14,5615
2120,2,1,2015-01-26,4181
2346,79,3,2015-04-24,5012
2071,2,1,2015-10-14,4012
2610,71,2,2015-02-26,6000
3489,4,3,2015-11-18,9242
3458,2,2,2015-08-13,9105
4869,96,2,2015-02-06,14523
2580,10,3,2015-04-11,5883
3305,14,1,2015-06-24,8578
3811,4,2,2015-06-24,10485
1782,18,3,2015-08-16,2878
3050,2,1,2015-04-07,7639
4924,11,3,2015-09-14,14697
1480,38,3,2015-11-21,1755
3508,96,3,2015-08-15,9323
2545,91,1,2015-11-18,5750
3638,3,2,2015-06-06,9822
3971,50,2,2015-12-30,11083
4536,3,3,2015-04-06,13225
2707,18,3,2015-06-12,6366
1382,13,1,2015-09-29,1392
4648,125,3,2015-09-14,13637
2699,2,3,2015-04-18,6330
3119,10,3,2015-02-05,7900
4695,25,2,2015-09-09,13853
4778,27,3,2015-08-24,14158
3451,2,2,2015-04-26,9082
2221,71,1,2015-12-16,4542
4217,61,1,2015-11-23,11992
1334,66,2,2015-06-07,1216
2499,36,2,2015-11-22,5569
3585,4,2,2015-07-21,9627
3161,4,2,2015-11-08,8055
2434,24,3,2015-06-06,5336
4448,1,2,2015-01-06,12896
4597,142,2,2015-07-13,13452
4584,1,2,2015-10-09,13400
1606,50,3,2015-03-10,2212
3323,19,3,2015-11-12,8652
1308,22,3,2015-03-14,1123
1331,69,1,2015-10-07,1202
2386,91,3,2015-01-30,5156
3910,68,2,2015-02-28,10848
4274,2,3,2015-08-01,12222
3101,20,3,2015-01-21,7831
4416,2,2,2015-12-23,12781
2375,11,3,2015-12-09,5125
1819,1,1,2015-09-09,3029
3981,51,3,2015-10-02,11116
3553,29,1,2015-06-01,9501
3846,69,1,2015-01-28,10615
3037,29,1,2015-02-23,7585
3469,20,2,2015-02-09,9154
1601,22,3,2015-12-09,2188
4040,26,1,2015-03-03,11309
3926,71,1,2015-06-07,10918
4201,88,3,2015-10-14,11928
4274,41,2,2015-09-30,12223
2665,39,2,2015-04-13,6203
3153,4,1,2015-10-08,8027
2691,69,2,2015-09-07,6298
4022,18,3,2015-07-31,11252
3716,154,2,2015-11-10,10111
4537,5,3,2015-10-12,13230
4875,60,1,2015-06-11,14543
3822,58,3,2015-09-25,10529
3609,92,1,2015-12-12,9727
4428,7,3,2015-08-23,12815
3947,13,3,2015-04-16,10988
2448,5,2,2015-08-17,5402
2688,99,3,2015-04-11,6283
3764,70,1,2015-07-24,10308
4523,20,3,2015-08-24,13167
3698,18,1,2015-08-30,10058
3898,50,1,2015-08-21,10801
1761,142,3,2015-10-02,2795
2689,2,2,2015-01-11,6287
1627,24,3,2015-04-11,2305
4629,65,3,2015-11-16,13568
2790,4,2,2015-12-30,6688
4496,17,1,2015-01-23,13066
1934,114,3,2015-02-27,3488
2513,27,2,2015-02-12,5623
3298,37,2,2015-01-28,8555
4214,22,1,2015-03-20,11973
2480,2,2,2015-08-14,5513
4962,18,1,2015-03-29,14847
3960,119,3,2015-06-20,11039
2074,10,2,2015-01-23,4023
2625,5,3,2015-10-03,6062
1557,21,2,2015-08-04,2029
2007,68,2,2015-08-28,3746
2120,3,3,2015-10-07,4182
4289,63,2,2015-09-08,12273
2356,5,3,2015-01-31,5050
4301,38,3,2015-09-30,12333
2950,2,1,2015-02-07,7266
2263,1,3,2015-07-02,4707
3186,4,1,2015-11-25,8155
2655,5,3,2015-07-01,6166
1491,7,2,2015-06-18,1798
2069,53,3,2015-02-10,3997
3012,20,2,2015-09-20,7492
2681,24,1,2015-02-24,6258
4144,115,2,2015-11-06,11698
3919,22,3,2015-10-07,10893
2777,37,2,2015-06-01,6632
4119,66,1,2015-05-09,11597
3597,2,2,2015-06-23,9684
2110,69,2,2015-05-15,4149
3523,5,3,2015-04-19,9381
3364,49,3,2015-09-14,8801
3759,2,2,2015-09-08,10282
4014,7,1,2015-11-15,11216
3140,36,2,2015-08-27,7983
2787,5,1,2015-06-24,6673
2525,4,1,2015-11-16,5683
2555,1,1,2015-12-05,5795
2419,3,2,2015-04-07,5275
4257,24,1,2015-08-21,12145
4267,60,2,2015-06-16,12188
2364,27,1,2015-09-08,5088
4008,3,1,2015-05-04,11197
1231,39,2,2015-06-28,835
1651,4,3,2015-05-06,2388
1371,8,3,2015-05-11,1349
2501,2,2,2015-09-09,5574
1467,1,2,2015-05-02,1699
1015,2,3,2015-05-04,64
4697,2,3,2015-02-10,13862
2727,36,3,2015-09-30,6438
3592,50,2,2015-06-10,9657
1279,29,1,2015-07-19,1009
1708,66,2,2015-04-02,2583
2305,60,3,2015-01-05,4862
3294,8,1,2015-07-03,8540
4147,25,2,2015-09-16,11711
3850,31,3,2015-09-03,10634
1624,26,2,2015-12-22,2294
3023,21,1,2015-05-06,7530
2771,19,3,2015-08-26,6611
1144,2,2,2015-04-01,528
3938,23,1,2015-05-18,10959
4180,21,1,2015-09-07,11840
1053,24,2,2015-07-09,202
2671,35,1,2015-07-27,6223
2001,4,3,2015-09-09,3731
2095,4,1,2015-09-29,4101
3245,45,2,2015-12-08,8352
4878,2,3,2015-04-18,14558
3489,93,1,2015-03-09,9240
3300,44,1,2015-07-25,8564
3090,83,3,2015-02-14,7790
4441,45,3,2015-02-18,12868
1242,36,1,2015-05-18,885
1190,22,3,2015-06-11,699
1983,21,2,2015-07-06,3663
1872,26,1,2015-08-24,3234
4291,3,2,2015-12-09,12283
4400,2,1,2015-12-11,12719
1628,18,2,2015-02-05,2310
1345,7,2,2015-03-21,1255
2732,4,3,2015-04-02,6458
3410,45,1,2015-10-29,8950
1920,7,3,2015-02-09,3418
3241,40,3,2015-09-20,8340
2962,119,1,2015-04-26,7321
2492,75,2,2015-04-10,5545
2416,119,1,2015-11-05,5272
1538,21,1,2015-03-08,1972
3801,37,1,2015-10-23,10448
3202,1,3,2015-09-29,8202
4471,11,1,2015-02-28,12984
4939,4,1,2015-10-14,14757
2575,10,1,2015-03-13,5865
4419,7,2,2015-12-23,12790
4217,17,2,2015-12-01,11993
1968,1,2,2015-01-10,3613
3084,70,2,2015-08-12,7764
4807,27,3,2015-06-18,14279
4781,60,3,2015-11-22,14175
2432,54,1,2015-10-06,5326
2951,18,3,2015-09-05,7269
1452,5,2,2015-05-09,1643
1603,83,1,2015-07-23,2198
4727,2,1,2015-11-21,13979
4751,38,2,2015-11-19,14071
4296,12,2,2015-01-24,12308
2555,41,2,2015-11-11,5794
1416,4,3,2015-06-20,1508
1919,38,1,2015-08-18,3417
2069,12,2,2015-07-02,3999
4509,17,1,2015-07-23,13120
4864,5,1,2015-07-22,14502
1575,2,3,2015-01-04,2102
2969,4,1,2015-09-28,7339
4301,39,2,2015-12-20,12334
3855,2,2,2015-12-02,10653
3202,44,1,2015-04-16,8201
2167,38,1,2015-03-14,4351
4148,2,3,2015-01-07,11714
2517,60,2,2015-01-28,5639
2840,11,2,2015-03-24,6872
1212,104,1,2015-06-19,771
2735,4,1,2015-06-01,6463
1212,4,1,2015-07-31,772
1324,41,2,2015-03-26,1170
2431,18,1,2015-06-29,5318
4526,25,3,2015-06-08,13189
1662,17,3,2015-06-12,2444
3802,74,1,2015-10-15,10450
2532,35,3,2015-01-08,5698
1316,75,3,2015-03-26,1147
2304,2,3,2015-07-01,4860
1955,5,3,2015-02-13,3570
2243,38,3,2015-01-31,4634
3859,45,2,2015-08-03,10666
3156,26,1,2015-08-02,8036
4605,70,3,2015-10-23,13479
1864,2,1,2015-09-27,3198
4102,38,3,2015-05-13,11519
4835,5,2,2015-05-22,14391
1668,45,2,2015-03-14,2459
3130,17,3,2015-05-02,7943
1110,38,3,2015-11-20,400
2240,75,3,2015-07-07,4621
4647,59,2,2015-02-17,13634
3872,75,2,2015-02-07,10714
3184,66,1,2015-10-24,8145
4623,74,2,2015-07-08,13543
2111,138,3,2015-02-25,4154
3068,18,1,2015-06-19,7707
4533,7,2,2015-05-21,13217
3926,5,2,2015-06-30,10919
1605,7,3,2015-06-18,2208
4468,20,1,2015-06-15,12972
2041,40,2,2015-09-24,3879
3835,17,2,2015-05-11,10572
3601,18,3,2015-02-03,9700
2307,26,1,2015-06-29,4872
1767,5,1,2015-04-18,2815
4251,22,1,2015-12-21,12125
1365,75,1,2015-11-02,1331
1665,64,3,2015-04-11,2453
2447,18,2,2015-06-25,5396
4825,75,2,2015-09-05,14348
4844,2,1,2015-02-23,14426
3319,38,1,2015-03-03,8634
2536,24,1,2015-11-07,5716
1857,119,2,2015-08-10,3173
4133,103,2,2015-07-27,11660
2128,7,1,2015-06-20,4200
1793,5,3,2015-09-24,2930
3445,49,2,2015-02-15,9062
2041,63,2,2015-07-17,3878
1178,27,1,2015-03-23,656
2080,2,3,2015-04-21,4045
1928,25,1,2015-09-17,3456
2884,60,1,2015-05-08,7036
3532,3,3,2015-01-25,9418
1892,155,3,2015-11-20,3317
2880,66,3,2015-11-03,7023
2033,135,2,2015-02-14,3847
3176,7,1,2015-01-17,8104
3768,45,2,2015-01-16,10326
3404,2,3,2015-12-07,8926
3891,35,2,2015-11-22,10774
2974,13,3,2015-12-26,7356
3831,34,3,2015-03-07,10558
1924,51,1,2015-03-02,3445
4182,100,1,2015-08-21,11848
1811,17,1,2015-05-24,2999
1283,75,2,2015-11-13,1030
2154,2,1,2015-03-15,4301
4543,119,3,2015-10-23,13254
4642,71,1,2015-12-03,13610
2360,4,2,2015-02-18,5071
3231,151,1,2015-03-31,8312
1356,38,1,2015-09-08,1294
4895,134,1,2015-08-10,14610
3390,27,2,2015-12-01,8878
4495,115,3,2015-03-06,13061
1202,5,3,2015-04-22,736
1811,56,3,2015-09-23,3000
4996,1,1,2015-02-20,14948
3291,103,1,2015-08-02,8528
1878,2,2,2015-11-27,3257
1483,63,3,2015-06-27,1771
4683,22,1,2015-09-23,13792
4386,3,1,2015-09-08,12664
4825,64,1,2015-11-15,14349
2549,63,2,2015-05-13,5766
4965,44,3,2015-10-11,14855
3251,4,2,2015-09-10,8386
4932,38,3,2015-11-20,14721
3986,17,3,2015-07-23,11136
1616,27,1,2015-01-19,2256
1239,18,1,2015-07-02,873
4993,64,1,2015-02-09,14944
2762,8,1,2015-12-18,6580
1035,44,1,2015-09-08,133
4717,7,3,2015-05-16,13933
4662,5,1,2015-11-17,13700
4267,50,1,2015-10-10,12191
3500,1,2,2015-01-18,9288
4866,25,2,2015-08-21,14511
2492,22,3,2015-06-18,5547
1044,4,3,2015-02-09,159
2070,17,2,2015-12-19,4008
3761,49,2,2015-08-06,10294
1145,22,1,2015-10-07,533
3324,11,1,2015-06-06,8657
4455,81,3,2015-12-26,12922
3465,4,2,2015-07-30,9138
3940,103,3,2015-01-16,10964
4934,45,1,2015-10-31,14734
3793,24,3,2015-01-22,10420
2956,17,3,2015-12-02,7290
3662,5,3,2015-07-20,9907
3755,96,1,2015-04-14,10259
4173,21,3,2015-05-11,11816
3353,17,1,2015-03-06,8751
2193,38,2,2015-09-03,4449
2086,75,3,2015-06-02,4068
1570,74,3,2015-03-20,2075
1233,2,1,2015-07-31,845
4647,12,3,2015-01-30,13633
3178,18,1,2015-01-03,8111
2765,1,3,2015-09-04,6594
4221,82,2,2015-01-04,12010
4265,22,2,2015-12-12,12180
3532,11,2,2015-05-26,9419
1967,66,3,2015-09-03,3611
3474,26,3,2015-02-25,9174
4075,17,2,2015-01-05,11416
1551,117,2,2015-05-11,2010
4609,37,1,2015-11-07,13493
1975,22,1,2015-09-26,3634
4859,2,2,2015-09-09,14480
1502,4,2,2015-10-31,1846
1901,1,3,2015-04-21,3350
4487,66,2,2015-07-20,13033
3364,161,1,2015-06-29,8799
2537,45,1,2015-10-14,5719
4719,18,1,2015-08-22,13940
2348,24,1,2015-12-11,5022
4294,116,1,2015-12-03,12303
3774,5,1,2015-01-12,10342
2250,2,2,2015-10-15,4655
3034,4,1,2015-05-07,7573
1799,4,1,2015-08-07,2958
1278,22,1,2015-11-07,1004
2837,18,1,2015-04-22,6861
3056,4,2,2015-08-15,7663
2447,22,3,2015-10-15,5397
1452,100,3,2015-10-27,1645
4838,60,3,2015-01-31,14405
4822,24,3,2015-07-04,14338
2571,1,1,2015-05-02,5852
4310,113,3,2015-02-27,12375
2133,20,3,2015-07-11,4225
3568,50,2,2015-10-17,9555
4474,20,2,2015-11-10,12992
3354,80,2,2015-01-27,8757
2389,18,1,2015-06-04,5168
1742,68,1,2015-07-05,2716
2574,25,1,2015-05-18,5861
4498,18,2,2015-04-07,13072
4612,4,3,2015-04-30,13501
1075,5,2,2015-01-29,269
1371,74,1,2015-01-22,1348
2960,80,2,2015-06-21,7309
4434,5,3,2015-02-23,12841
1378,21,1,2015-10-12,1368
1615,49,3,2015-01-25,2250
2503,2,3,2015-02-08,5578
2381,2,1,2015-04-01,5146
1613,102,3,2015-08-25,2245
1031,60,2,2015-08-26,114
3200,53,3,2015-04-01,8194
1138,16,3,2015-02-24,503
4958,11,3,2015-05-24,14831
4858,36,2,2015-02-15,14476
1616,3,3,2015-12-08,2257
1270,134,3,2015-02-03,974
2347,32,2,2015-01-27,5016
2076,70,1,2015-12-04,4032
3597,45,1,2015-07-07,9685
2151,23,1,2015-09-29,4289
2940,2,3,2015-11-07,7225
3475,22,1,2015-12-14,9180
2715,4,2,2015-03-15,6395
3644,24,3,2015-10-02,9843
4573,45,3,2015-01-25,13358
1649,36,3,2015-11-29,2381
4079,2,1,2015-08-17,11435
1844,80,1,2015-11-13,3126
1420,5,1,2015-12-08,1526
2879,74,3,2015-07-23,7019
2440,36,2,2015-06-08,5365
4095,4,3,2015-12-29,11494
2437,114,2,2015-11-15,5351
1324,54,3,2015-01-24,1169
4184,49,2,2015-12-15,11857
4574,24,3,2015-10-03,13365
4881,27,3,2015-03-26,14567
3790,77,2,2015-08-04,10411
2616,2,2,2015-03-17,6023
1275,96,2,2015-06-04,989
2131,18,2,2015-04-15,4213
2509,5,2,2015-02-03,5601
3077,80,2,2015-08-31,7733
3653,5,2,2015-09-12,9873
2922,66,2,2015-12-26,7160
2971,21,3,2015-01-27,7345
1463,15,2,2015-09-28,1679
4323,1,2,2015-10-11,12434
2632,27,3,2015-07-01,6087
1481,3,3,2015-06-04,1757
1283,74,1,2015-03-06,1026
1164,76,1,2015-02-01,600
4275,17,2,2015-09-11,12228
2600,154,2,2015-02-18,5964
2084,22,1,2015-08-15,4058
1621,109,1,2015-02-20,2282
1291,5,2,2015-03-06,1061
3301,60,1,2015-04-25,8566
2715,137,2,2015-01-08,6394
4150,24,3,2015-08-26,11724
1775,104,3,2015-10-11,2847
2073,2,1,2015-02-04,4018
1912,17,3,2015-08-22,3395
4033,22,3,2015-06-06,11283
4877,17,3,2015-02-28,14553
2590,21,3,2015-09-28,5927
3982,63,2,2015-01-28,11122
2782,4,2,2015-06-09,6653
2100,4,1,2015-01-27,4110
1785,17,3,2015-12-21,2896
3166,96,3,2015-04-28,8075
2251,2,3,2015-03-29,4659
1528,45,1,2015-02-20,1944
2012,85,2,2015-03-29,3767
3309,13,3,2015-10-28,8605
1220,115,2,2015-09-08,800
2165,24,1,2015-06-17,4343
3337,107,2,2015-02-01,8697
4058,60,3,2015-12-30,11360
1000,62,2,2015-05-27,2
3357,44,2,2015-06-08,8770
2222,130,1,2015-01-08,4548
1207,2,1,2015-11-14,753
3511,79,1,2015-06-07,9333
2171,45,1,2015-08-02,4370
3078,4,2,2015-09-01,7735
3879,38,2,2015-06-25,10740
3472,2,1,2015-02-06,9164
4519,8,1,2015-11-03,13155
3275,114,3,2015-10-26,8470
1763,59,3,2015-09-13,2798
4619,64,1,2015-05-27,13527
2955,38,2,2015-06-05,7284
2700,101,1,2015-11-15,6335
2830,80,2,2015-05-28,6830
4940,27,2,2015-08-21,14760
1311,32,3,2015-06-29,1133
4116,38,1,2015-05-01,11586
1476,75,1,2015-03-22,1733
2918,17,2,2015-11-04,7146
4121,71,1,2015-11-01,11608
1824,50,3,2015-11-01,3050
4293,5,3,2015-07-05,12294
4308,89,1,2015-12-05,12370
2998,18,1,2015-07-14,7445
2874,96,3,2015-01-05,7000
1281,27,1,2015-02-11,1017
3471,96,2,2015-01-14,9160
1936,26,1,2015-08-15,3496
4163,136,2,2015-05-30,11776
3369,4,1,2015-12-29,8818
2335,4,1,2015-01-13,4963
3957,33,3,2015-02-15,11024
4841,5,2,2015-05-02,14414
2184,49,3,2015-12-07,4414
3118,38,1,2015-12-29,7896
4728,118,3,2015-04-25,13982
2527,2,1,2015-08-11,5687
2926,2,1,2015-11-08,7176
1773,3,1,2015-11-01,2841
1801,44,2,2015-06-12,2968
1916,18,2,2015-11-13,3407
2523,45,2,2015-04-04,5667
2550,126,3,2015-06-08,5774
1319,36,1,2015-05-19,1154
1649,5,3,2015-05-16,2377
2202,44,3,2015-08-07,4480
2569,18,1,2015-07-16,5845
2925,37,3,2015-08-22,7172
2293,119,1,2015-06-24,4820
