member_number,Recency,Frequency,Monetary,R,F,M,RFM_Level
4306,148.0,4,81.15,3,3,3,REGULARS
4307,543.0,1,21.96,1,1,1,NEW
4308,120.33333333333331,6,92.12,3,4,3,REGULARS
4309,313.0,2,11.7,1,1,1,NEW
4310,241.66666666666663,3,68.7,1,2,2,REGULARS
4311,277.5,2,39.8,1,1,1,NEW
4312,127.4,5,151.06,3,4,4,REGULARS
4313,132.75,4,97.42,3,3,3,REGULARS
4314,100.28571428571428,7,76.9,4,4,3,ACTIVE
4315,310.0,2,25.2,1,1,1,NEW
4316,90.875,8,186.46,4,4,4,ACTIVE
4317,350.5,2,37.1,1,1,1,NEW
4318,214.33333333333331,3,39.95,2,2,1,REGULARS
4319,110.0,6,77.56,4,4,3,ACTIVE
4320,136.2,5,79.8,3,4,3,REGULARS
4321,119.16666666666669,6,159.61,3,4,4,REGULARS
4322,127.2,5,77.7,3,4,3,REGULARS
4323,93.2,5,111.71,4,4,3,ACTIVE
4324,176.0,4,161.21,2,3,4,REGULARS
4325,166.75,4,142.7,2,3,4,REGULARS
4326,68.6,5,111.37,4,4,3,ACTIVE
4327,256.0,2,32.76,1,1,1,NEW
4328,109.66666666666669,3,236.01,4,2,4,ACTIVE
4329,236.33333333333331,3,43.76,1,2,1,REGULARS
4330,107.33333333333331,6,188.9,4,4,4,ACTIVE
4331,194.66666666666663,3,50.0,2,2,2,REGULARS
4332,33.0,2,30.25,4,1,1,REGULARS
4333,182.0,1,22.8,2,1,1,REGULARS
4334,140.0,5,78.05,3,4,3,REGULARS
4335,95.57142857142856,7,135.32,4,4,4,ACTIVE
4336,74.0,6,122.5,4,4,4,ACTIVE
4337,204.0,3,129.36,2,2,4,REGULARS
4338,56.81818181818182,11,239.76,4,4,4,ACTIVE
4339,214.33333333333331,3,43.76,2,2,1,REGULARS
4340,91.83333333333331,6,128.5,4,4,4,ACTIVE
4341,228.66666666666663,3,53.23,1,2,2,REGULARS
4342,124.4,5,49.3,3,4,2,REGULARS
4343,306.5,2,55.78,1,1,2,REGULARS
4344,142.0,3,87.8,3,2,3,REGULARS
4345,217.0,3,93.06,1,2,3,REGULARS
4347,269.5,2,22.5,1,1,1,NEW
4348,137.4,5,65.01,3,4,2,REGULARS
4349,175.0,4,51.1,2,3,2,REGULARS
4351,99.75,4,184.4,4,3,4,ACTIVE
4352,65.0,4,114.75,4,3,3,ACTIVE
4353,89.33333333333333,6,176.21,4,4,4,ACTIVE
4354,259.0,2,34.7,1,1,1,NEW
4355,179.0,4,50.0,2,3,2,REGULARS
4356,240.0,3,134.52,1,2,4,REGULARS
4357,159.66666666666666,3,72.8,2,2,2,REGULARS
4358,168.66666666666666,3,107.31,2,2,3,REGULARS
4359,222.66666666666663,3,60.85,1,2,2,REGULARS
4360,153.0,3,66.25,2,2,2,REGULARS
4361,133.5,4,46.25,3,3,2,REGULARS
4362,119.16666666666669,6,123.55,3,4,4,REGULARS
4363,193.0,3,76.9,2,2,3,REGULARS
4364,78.66666666666667,9,157.05,4,4,4,ACTIVE
4365,353.0,2,10.1,1,1,1,NEW
4366,139.0,1,5.7,3,1,1,REGULARS
4367,144.4,5,81.31,3,4,3,REGULARS
4368,169.5,4,36.4,2,3,1,REGULARS
4369,128.0,4,58.3,3,3,2,REGULARS
4370,228.66666666666663,3,64.35,1,2,2,REGULARS
4371,160.25,4,75.45,2,3,3,REGULARS
4372,174.75,4,76.65,2,3,3,REGULARS
4373,197.66666666666663,3,104.6,2,2,3,REGULARS
4374,249.5,2,47.7,1,1,2,REGULARS
4375,139.6,5,82.61,3,4,3,REGULARS
4376,68.3,10,160.32,4,4,4,ACTIVE
4377,301.5,2,58.5,1,1,2,REGULARS
4378,225.5,2,14.5,1,1,1,NEW
4379,245.5,2,17.6,1,1,1,NEW
4380,157.5,4,175.9,2,3,4,REGULARS
4381,164.0,3,64.3,2,2,2,REGULARS
4382,334.5,2,85.8,1,1,3,REGULARS
4383,287.5,2,23.7,1,1,1,NEW
4384,120.0,4,99.6,3,3,3,REGULARS
4385,256.0,2,53.38,1,1,2,REGULARS
4386,113.0,1,4.5,3,1,1,REGULARS
4387,85.5,8,115.2,4,4,3,ACTIVE
4388,170.0,4,146.26,2,3,4,REGULARS
4389,88.14285714285714,7,231.45,4,4,4,ACTIVE
4390,205.0,2,63.4,2,1,2,REGULARS
4391,117.66666666666669,6,143.84,3,4,4,REGULARS
4392,142.4,5,88.82,3,4,3,REGULARS
4393,346.5,2,51.4,1,1,2,REGULARS
4394,171.0,4,79.9,2,3,3,REGULARS
4395,102.66666666666669,3,98.5,4,2,3,ACTIVE
4396,325.0,2,82.22,1,1,3,REGULARS
4397,122.25,4,43.84,3,3,1,REGULARS
4398,131.6,5,81.9,3,4,3,REGULARS
4400,236.0,3,33.02,1,2,1,REGULARS
4401,168.5,4,40.2,2,3,1,REGULARS
4402,317.5,2,97.9,1,1,3,REGULARS
4403,143.6,5,67.06,3,4,2,REGULARS
4404,219.0,3,63.6,1,2,2,REGULARS
4405,179.0,2,72.7,2,1,2,REGULARS
4406,88.625,8,91.43,4,4,3,ACTIVE
4407,190.66666666666663,3,41.85,2,2,1,REGULARS
4408,174.25,4,45.92,2,3,2,REGULARS
4409,301.5,2,27.34,1,1,1,NEW
4410,146.25,4,61.55,3,3,2,REGULARS
4411,128.5,2,76.8,3,1,3,REGULARS
4412,109.83333333333331,6,171.56,4,4,4,ACTIVE
4413,159.66666666666666,3,49.5,2,2,2,REGULARS
4414,227.0,3,69.26,1,2,2,REGULARS
4415,166.0,4,44.21,2,3,2,REGULARS
4416,96.14285714285714,7,72.3,4,4,2,ACTIVE
4417,85.75,4,217.21,4,3,4,ACTIVE
4418,169.5,4,134.6,2,3,4,REGULARS
4419,7.0,1,4.6,4,1,1,REGULARS
4420,153.33333333333334,3,54.2,2,2,2,REGULARS
4422,323.0,2,53.32,1,1,2,REGULARS
4423,673.0,1,11.4,1,1,1,NEW
4424,162.0,3,143.65,2,2,4,REGULARS
4425,74.0,1,23.7,4,1,1,REGULARS
4426,103.42857142857144,7,114.5,4,4,3,ACTIVE
4427,144.0,5,128.71,3,4,4,REGULARS
4428,167.0,3,39.7,2,2,1,REGULARS
4429,162.0,1,23.5,2,1,1,REGULARS
4430,136.2,5,170.71,3,4,4,REGULARS
4431,130.8,5,72.8,3,4,2,REGULARS
4432,97.0,5,73.11,4,4,2,ACTIVE
4433,136.4,5,165.2,3,4,4,REGULARS
4434,116.83333333333331,6,235.12,3,4,4,REGULARS
4435,175.5,4,15.7,2,3,1,REGULARS
4436,7.0,1,24.1,4,1,1,REGULARS
4437,46.77777777777778,9,285.6,4,4,4,ACTIVE
4439,121.0,3,54.3,3,2,2,REGULARS
4440,114.33333333333331,6,118.2,3,4,4,REGULARS
4441,113.83333333333331,6,133.3,3,4,4,REGULARS
4442,144.8,5,143.7,3,4,4,REGULARS
4443,232.66666666666663,3,56.5,1,2,2,REGULARS
4444,122.8,5,110.8,3,4,3,REGULARS
4445,102.33333333333331,6,141.2,4,4,4,ACTIVE
4447,243.0,1,6.8,1,1,1,NEW
4448,135.4,5,121.71,3,4,4,REGULARS
4449,153.66666666666666,3,78.0,2,2,3,REGULARS
4450,232.33333333333331,3,60.8,1,2,2,REGULARS
4451,402.0,1,18.9,1,1,1,NEW
4452,98.0,2,44.6,4,1,2,REGULARS
4453,87.875,8,158.6,4,4,4,ACTIVE
4454,7.0,1,14.1,4,1,1,REGULARS
4455,70.0,8,105.66,4,4,3,ACTIVE
4456,121.6,5,91.55,3,4,3,REGULARS
4457,278.5,2,63.8,1,1,2,REGULARS
4458,351.0,2,38.2,1,1,1,NEW
4459,101.0,5,76.11,4,4,3,ACTIVE
4460,81.0,3,49.15,4,2,2,ACTIVE
4461,160.0,4,81.01,2,3,3,REGULARS
4462,160.5,4,46.9,2,3,2,REGULARS
4463,151.5,4,111.3,3,3,3,REGULARS
4464,88.25,8,89.6,4,4,3,ACTIVE
4465,362.5,2,51.6,1,1,2,REGULARS
4466,178.0,3,57.6,2,2,2,REGULARS
4467,179.5,4,95.4,2,3,3,REGULARS
4468,164.5,4,156.1,2,3,4,REGULARS
4469,157.66666666666666,3,111.21,2,2,3,REGULARS
4470,138.0,5,117.0,3,4,4,REGULARS
4471,156.5,4,81.0,2,3,3,REGULARS
4472,445.0,1,9.0,1,1,1,NEW
4473,143.75,4,177.51,3,3,4,REGULARS
4474,159.25,4,72.5,2,3,2,REGULARS
4475,264.5,2,62.1,1,1,2,REGULARS
4477,221.0,2,58.95,1,1,2,REGULARS
4478,186.0,3,72.05,2,2,2,REGULARS
4479,176.25,4,29.1,2,3,1,REGULARS
4480,296.0,2,46.06,1,1,2,REGULARS
4481,253.0,2,30.5,1,1,1,NEW
4482,125.66666666666669,3,98.2,3,2,3,REGULARS
4483,272.5,2,21.53,1,1,1,NEW
4484,205.33333333333331,3,41.92,2,2,1,REGULARS
4485,175.5,4,128.55,2,3,4,REGULARS
4486,90.16666666666669,6,206.66,4,4,4,ACTIVE
4487,90.14285714285714,7,194.71,4,4,4,ACTIVE
4488,204.33333333333331,3,44.0,2,2,2,REGULARS
4489,195.0,3,67.94,2,2,2,REGULARS
4490,708.0,1,17.6,1,1,1,NEW
4491,468.0,1,17.11,1,1,1,NEW
4492,153.75,4,85.0,2,3,3,REGULARS
4493,163.5,4,52.5,2,3,2,REGULARS
4494,78.0,9,277.91,4,4,4,ACTIVE
4495,83.42857142857143,7,160.55,4,4,4,ACTIVE
4496,341.0,1,13.0,1,1,1,NEW
4497,156.5,2,21.2,2,1,1,REGULARS
4498,112.8,5,88.2,3,4,3,REGULARS
4499,92.16666666666669,6,203.27,4,4,4,ACTIVE
4500,173.5,4,75.6,2,3,3,REGULARS
4501,95.6,5,73.22,4,4,2,ACTIVE
4502,143.5,4,42.04,3,3,1,REGULARS
4503,63.2,5,130.3,4,4,4,ACTIVE
4504,141.6,5,76.3,3,4,3,REGULARS
4505,142.2,5,118.76,3,4,4,REGULARS
4506,141.0,1,8.7,3,1,1,REGULARS
4507,97.5,2,59.71,4,1,2,REGULARS
4508,94.0,6,61.4,4,4,2,ACTIVE
4509,95.33333333333331,6,290.75,4,4,4,ACTIVE
4510,94.0,7,189.77,4,4,4,ACTIVE
4511,166.33333333333334,3,70.7,2,2,2,REGULARS
4512,96.83333333333331,6,193.21,4,4,4,ACTIVE
4513,349.5,2,53.49,1,1,2,REGULARS
4514,531.0,1,14.6,1,1,1,NEW
4515,94.85714285714286,7,128.51,4,4,4,ACTIVE
4516,138.0,2,45.2,3,1,2,REGULARS
4517,430.0,1,26.0,1,1,1,NEW
4518,243.0,2,32.8,1,1,1,NEW
4519,59.5,2,101.6,4,1,3,REGULARS
4520,229.0,3,21.0,1,2,1,REGULARS
4521,106.0,1,10.0,4,1,1,REGULARS
4522,194.0,3,21.9,2,2,1,REGULARS
4523,89.5,6,203.95,4,4,4,ACTIVE
4524,77.75,8,153.0,4,4,4,ACTIVE
4525,92.66666666666669,6,129.4,4,4,4,ACTIVE
4526,54.0,9,153.76,4,4,4,ACTIVE
4527,145.4,5,76.51,3,4,3,REGULARS
4528,275.5,2,15.4,1,1,1,NEW
4529,107.5,4,71.37,4,3,2,ACTIVE
4530,131.0,2,10.6,3,1,1,REGULARS
4531,85.28571428571429,7,109.07,4,4,3,ACTIVE
4532,137.33333333333334,3,65.1,3,2,2,REGULARS
4533,208.66666666666663,3,32.4,2,2,1,REGULARS
4534,244.5,2,37.51,1,1,1,NEW
4535,179.66666666666666,3,23.4,2,2,1,REGULARS
4536,149.5,4,80.0,3,3,3,REGULARS
4537,60.5,6,116.5,4,4,4,ACTIVE
4538,140.0,4,84.8,3,3,3,REGULARS
4539,213.0,3,47.3,2,2,2,REGULARS
4540,98.8,5,179.76,4,4,4,ACTIVE
4541,159.0,4,140.4,2,3,4,REGULARS
4542,148.33333333333334,3,47.7,3,2,2,REGULARS
4543,199.33333333333331,3,83.5,2,2,3,REGULARS
4544,118.8,5,65.65,3,4,2,REGULARS
4546,162.5,4,127.71,2,3,4,REGULARS
4547,239.5,2,59.1,1,1,2,REGULARS
4548,103.85714285714286,7,150.7,4,4,4,ACTIVE
4550,119.16666666666669,6,135.1,3,4,4,REGULARS
4551,361.0,2,38.4,1,1,1,NEW
4552,64.66666666666667,3,28.5,4,2,1,ACTIVE
4553,210.5,2,44.7,2,1,2,REGULARS
4554,132.5,4,102.6,3,3,3,REGULARS
4555,75.2,5,77.7,4,4,3,ACTIVE
4556,111.0,4,118.2,4,3,4,ACTIVE
4557,179.5,4,143.01,2,3,4,REGULARS
4558,163.33333333333334,3,73.91,2,2,2,REGULARS
4559,121.25,4,54.2,3,3,2,REGULARS
4560,91.0,2,23.2,4,1,1,REGULARS
4561,175.5,4,66.4,2,3,2,REGULARS
4562,291.5,2,11.4,1,2,1,REGULARS
4563,140.2,5,116.8,3,4,4,REGULARS
4564,116.66666666666669,6,142.26,3,4,4,REGULARS
4566,104.33333333333331,6,153.97,4,4,4,ACTIVE
4567,109.0,6,134.01,4,4,4,ACTIVE
4569,173.33333333333334,3,125.14,2,2,4,REGULARS
4570,317.5,2,32.5,1,2,1,REGULARS
4571,164.0,3,59.5,2,2,2,REGULARS
4572,110.2,5,134.8,4,4,4,ACTIVE
4573,94.14285714285714,7,112.5,4,4,3,ACTIVE
4574,103.5,6,135.9,4,4,4,ACTIVE
4575,180.75,4,31.74,2,3,1,REGULARS
4576,101.0,4,159.4,4,3,4,ACTIVE
4577,193.33333333333331,3,86.25,2,2,3,REGULARS
4578,153.25,4,62.44,2,3,2,REGULARS
4579,142.0,5,111.15,3,4,3,REGULARS
4580,222.0,2,124.02,1,2,4,REGULARS
4581,256.0,2,34.0,1,2,1,REGULARS
4582,167.0,4,63.7,2,3,2,REGULARS
4583,286.0,2,62.05,1,2,2,REGULARS
4584,123.4,5,174.31,3,4,4,REGULARS
4585,118.4,5,156.56,3,4,4,REGULARS
4586,197.33333333333331,3,59.1,2,2,2,REGULARS
4587,586.0,1,17.6,1,1,1,NEW
4588,104.0,5,176.21,4,4,4,ACTIVE
4589,141.0,5,179.91,3,4,4,REGULARS
4590,498.0,1,9.6,1,1,1,NEW
4591,179.0,3,68.0,2,2,2,REGULARS
4592,107.0,6,142.91,4,4,4,ACTIVE
4593,80.25,4,59.0,4,3,2,ACTIVE
4594,83.0,7,160.6,4,4,4,ACTIVE
4595,283.5,2,28.1,1,2,1,REGULARS
4596,135.8,5,92.0,3,4,3,REGULARS
4597,208.0,3,61.9,2,2,2,REGULARS
4598,96.2,5,114.7,4,4,3,ACTIVE
4599,324.5,2,49.4,1,2,2,REGULARS
4600,134.33333333333334,3,98.65,3,2,3,REGULARS
4601,103.42857142857144,7,166.65,4,4,4,ACTIVE
4602,126.0,1,63.5,3,1,2,REGULARS
4603,171.5,4,85.12,2,3,3,REGULARS
4604,188.0,2,62.3,2,2,2,REGULARS
4605,72.0,3,49.9,4,2,2,ACTIVE
4606,115.8,5,109.2,3,4,3,REGULARS
4607,189.66666666666663,3,66.6,2,2,2,REGULARS
4608,132.0,4,114.0,3,3,3,REGULARS
4609,304.0,2,71.0,1,2,2,REGULARS
4610,101.75,4,97.05,4,3,3,ACTIVE
4611,148.5,2,28.3,3,2,1,REGULARS
4612,239.0,2,23.1,1,2,1,REGULARS
4613,132.75,4,82.82,3,3,3,REGULARS
4614,78.8,5,36.6,4,4,1,ACTIVE
4615,320.0,2,53.3,1,2,2,REGULARS
4616,116.33333333333331,6,72.2,3,4,2,REGULARS
4617,140.66666666666666,3,87.3,3,2,3,REGULARS
4618,143.6,5,108.5,3,4,3,REGULARS
4619,108.5,2,56.11,4,2,2,ACTIVE
4620,218.0,3,60.36,1,2,2,REGULARS
4621,642.0,1,23.7,1,1,1,NEW
4622,147.75,4,60.94,3,3,2,REGULARS
4623,102.85714285714286,7,121.4,4,4,4,ACTIVE
4624,88.14285714285714,7,260.95,4,4,4,ACTIVE
4625,363.0,2,30.5,1,2,1,REGULARS
4626,215.66666666666663,3,44.7,2,2,2,REGULARS
4627,338.0,2,108.5,1,2,3,REGULARS
4628,98.14285714285714,7,262.4,4,4,4,ACTIVE
4629,115.5,4,61.42,3,3,2,REGULARS
4630,549.0,1,15.7,1,1,1,NEW
4631,673.0,1,6.8,1,1,1,NEW
4632,139.0,5,80.0,3,4,3,REGULARS
4633,171.25,4,133.8,2,3,4,REGULARS
4634,199.66666666666663,3,106.6,2,2,3,REGULARS
4635,174.0,4,35.5,2,3,1,REGULARS
4636,161.0,4,213.57,2,3,4,REGULARS
4637,126.4,5,128.9,3,4,4,REGULARS
4638,169.75,4,81.52,2,3,3,REGULARS
4639,403.0,1,28.6,1,1,1,NEW
4640,140.66666666666666,3,37.69,3,2,1,REGULARS
4641,130.8,5,89.3,3,4,3,REGULARS
4642,189.0,2,19.57,2,2,1,REGULARS
4643,110.16666666666669,6,122.15,4,4,4,ACTIVE
4644,90.5,2,47.4,4,2,2,ACTIVE
4645,86.625,8,101.9,4,4,3,ACTIVE
4646,118.83333333333331,6,98.14,3,4,3,REGULARS
4647,167.0,2,42.4,2,2,1,REGULARS
4648,113.25,4,73.1,3,3,2,REGULARS
4649,144.6,5,53.86,3,4,2,REGULARS
4650,116.2,5,71.32,3,4,2,REGULARS
4651,239.66666666666663,3,48.7,1,2,2,REGULARS
4652,147.25,4,114.3,3,3,3,REGULARS
4653,240.5,2,13.4,1,2,1,REGULARS
4654,201.0,3,65.06,2,2,2,REGULARS
4655,102.75,4,54.5,4,3,2,ACTIVE
4656,74.22222222222223,9,200.3,4,4,4,ACTIVE
4657,127.2,5,166.8,3,4,4,REGULARS
4658,234.33333333333331,3,21.9,1,2,1,REGULARS
4659,176.75,4,76.6,2,3,3,REGULARS
4660,235.33333333333331,3,104.7,1,2,3,REGULARS
4661,97.57142857142856,7,139.1,4,4,4,ACTIVE
4662,117.8,5,83.74,3,4,3,REGULARS
4663,224.66666666666663,3,36.65,1,2,1,REGULARS
4664,242.0,3,59.6,1,2,2,REGULARS
4665,179.25,4,59.42,2,3,2,REGULARS
4666,116.16666666666669,6,210.57,3,4,4,REGULARS
4667,83.125,8,159.0,4,4,4,ACTIVE
4668,201.66666666666663,3,43.2,2,2,1,REGULARS
4669,131.2,5,116.49,3,4,4,REGULARS
4670,233.66666666666663,3,32.9,1,2,1,REGULARS
4671,88.625,8,182.45,4,4,4,ACTIVE
4672,134.66666666666666,3,68.6,3,2,2,REGULARS
4673,185.0,3,107.4,2,2,3,REGULARS
4674,226.66666666666663,3,31.2,1,2,1,REGULARS
4675,134.75,4,70.6,3,3,2,REGULARS
4676,225.66666666666663,3,98.6,1,2,3,REGULARS
4677,113.33333333333331,3,38.2,3,2,1,REGULARS
4678,219.0,3,94.2,1,2,3,REGULARS
4679,100.85714285714286,7,277.18,4,4,4,ACTIVE
4680,176.5,4,107.39,2,3,3,REGULARS
4681,179.0,4,143.62,2,3,4,REGULARS
4682,206.0,3,34.2,2,2,1,REGULARS
4683,74.22222222222223,9,247.8,4,4,4,ACTIVE
4684,172.75,4,67.1,2,3,2,REGULARS
4685,118.16666666666669,6,145.51,3,4,4,REGULARS
4686,91.83333333333331,6,68.3,4,4,2,ACTIVE
4687,157.75,4,63.6,2,3,2,REGULARS
4688,108.2,5,95.6,4,4,3,ACTIVE
4689,132.33333333333334,3,20.9,3,2,1,REGULARS
4690,167.0,4,81.7,2,3,3,REGULARS
4691,200.33333333333331,3,97.26,2,2,3,REGULARS
4692,126.75,4,129.0,3,3,4,REGULARS
4693,91.57142857142856,7,105.39,4,4,3,ACTIVE
4694,81.125,8,152.55,4,4,4,ACTIVE
4695,66.44444444444444,9,225.41,4,4,4,ACTIVE
4696,159.33333333333334,3,37.2,2,2,1,REGULARS
4697,120.4,5,69.32,3,4,2,REGULARS
4698,236.33333333333331,3,106.2,1,2,3,REGULARS
4699,109.0,6,162.93,4,4,4,ACTIVE
4700,115.33333333333331,6,98.45,3,4,3,REGULARS
4701,244.0,1,37.95,1,1,1,NEW
4702,74.5,2,48.39,4,2,2,ACTIVE
4703,436.0,1,8.2,1,1,1,NEW
4704,104.5,4,106.61,4,3,3,ACTIVE
4705,136.0,5,55.81,3,4,2,REGULARS
4706,213.0,3,73.9,2,2,2,REGULARS
4707,284.0,2,10.7,1,2,1,REGULARS
4708,83.2,5,157.8,4,4,4,ACTIVE
4709,220.33333333333331,3,55.3,1,2,2,REGULARS
4710,170.25,4,87.9,2,3,3,REGULARS
4711,139.75,4,53.55,3,3,2,REGULARS
4712,130.2,5,107.9,3,4,3,REGULARS
4713,275.5,2,46.8,1,2,2,REGULARS
4714,279.0,2,28.4,1,2,1,REGULARS
4715,139.6,5,96.3,3,4,3,REGULARS
4716,295.5,2,64.6,1,2,2,REGULARS
4717,133.4,5,97.74,3,4,3,REGULARS
4718,220.66666666666663,3,125.49,1,2,4,REGULARS
4719,98.0,7,124.12,4,4,4,ACTIVE
4720,119.83333333333331,6,113.41,3,4,3,REGULARS
4721,87.875,8,156.91,4,4,4,ACTIVE
4722,144.4,5,117.91,3,4,4,REGULARS
4723,163.0,3,64.01,2,2,2,REGULARS
4724,160.5,2,38.9,2,2,1,REGULARS
4725,121.5,4,72.22,3,3,2,REGULARS
4726,159.5,4,62.41,2,3,2,REGULARS
4727,156.75,4,39.5,2,3,1,REGULARS
4728,141.75,4,74.49,3,3,2,REGULARS
4729,216.0,3,28.74,1,2,1,REGULARS
4730,230.0,2,15.6,1,2,1,REGULARS
4731,270.0,1,46.6,1,1,2,REGULARS
4732,392.0,1,66.2,1,1,2,REGULARS
4733,124.0,4,73.14,3,3,2,REGULARS
4734,107.66666666666669,3,148.31,4,2,4,ACTIVE
4735,128.6,5,162.1,3,4,4,REGULARS
4736,172.0,4,122.6,2,3,4,REGULARS
4737,102.0,1,18.0,4,1,1,REGULARS
4738,224.0,3,46.5,1,2,2,REGULARS
4739,347.0,2,13.2,1,2,1,REGULARS
4740,120.75,4,78.7,3,3,3,REGULARS
4741,95.71428571428572,7,113.0,4,4,3,ACTIVE
4742,88.25,4,179.11,4,3,4,ACTIVE
4743,118.8,5,118.64,3,4,4,REGULARS
4744,139.6,5,61.4,3,4,2,REGULARS
4745,91.71428571428572,7,155.98,4,4,4,ACTIVE
4746,121.16666666666669,6,137.8,3,4,4,REGULARS
4747,127.4,5,175.44,3,4,4,REGULARS
4748,124.0,5,66.2,3,4,2,REGULARS
4749,118.75,4,82.76,3,3,3,REGULARS
4750,157.0,4,94.52,2,3,3,REGULARS
4751,222.66666666666663,3,50.8,1,2,2,REGULARS
4752,222.0,3,55.45,1,2,2,REGULARS
4753,81.0,6,301.1,4,4,4,ACTIVE
4755,3.0,1,9.9,4,1,1,REGULARS
4756,100.0,6,198.51,4,4,4,ACTIVE
4757,118.33333333333331,3,103.0,3,2,3,REGULARS
4758,159.5,4,39.7,2,3,1,REGULARS
4759,352.5,2,154.35,1,2,4,REGULARS
4760,110.0,4,122.71,4,3,4,ACTIVE
4761,146.5,4,81.55,3,3,3,REGULARS
4762,119.0,6,73.98,3,4,2,REGULARS
4763,223.66666666666663,3,36.8,1,2,1,REGULARS
4764,193.33333333333331,3,53.95,2,2,2,REGULARS
4765,240.33333333333331,3,97.35,1,2,3,REGULARS
4766,116.5,4,119.26,3,3,4,REGULARS
4768,292.0,1,57.0,1,1,2,REGULARS
4769,127.8,5,107.85,3,4,3,REGULARS
4770,227.0,3,63.5,1,2,2,REGULARS
4771,221.33333333333331,3,53.2,1,2,2,REGULARS
4772,144.0,4,81.86,3,3,3,REGULARS
4773,79.28571428571429,7,149.5,4,4,4,ACTIVE
4774,262.0,2,44.5,1,2,2,REGULARS
4775,641.0,1,17.6,1,1,1,NEW
4776,81.25,4,125.7,4,3,4,ACTIVE
4778,69.8,5,146.4,4,4,4,ACTIVE
4779,100.0,7,117.9,4,4,4,ACTIVE
4780,94.42857142857144,7,127.22,4,4,4,ACTIVE
4781,197.0,3,67.1,2,2,2,REGULARS
4782,124.4,5,88.05,3,4,3,REGULARS
4783,85.57142857142857,7,190.16,4,4,4,ACTIVE
4784,214.0,2,114.0,2,2,3,REGULARS
4785,121.8,5,109.43,3,4,3,REGULARS
4786,201.66666666666663,3,76.1,2,2,3,REGULARS
4787,81.66666666666667,6,117.9,4,4,4,ACTIVE
4788,137.6,5,152.02,3,4,4,REGULARS
4789,137.4,5,207.05,3,4,4,REGULARS
4790,159.66666666666666,3,53.39,2,2,2,REGULARS
4791,347.0,2,24.4,1,2,1,REGULARS
4792,220.0,2,18.7,1,2,1,REGULARS
4793,80.0,5,107.4,4,4,3,ACTIVE
4794,113.5,4,68.8,3,3,2,REGULARS
4795,153.0,1,13.5,2,1,1,REGULARS
4796,144.2,5,95.6,3,4,3,REGULARS
4797,140.4,5,141.6,3,4,4,REGULARS
4798,196.66666666666663,3,45.84,2,2,2,REGULARS
4799,91.14285714285714,7,171.85,4,4,4,ACTIVE
4800,131.8,5,205.6,3,4,4,REGULARS
4801,226.5,2,29.2,1,2,1,REGULARS
4802,507.0,1,30.01,1,1,1,NEW
4803,239.0,3,19.0,1,2,1,REGULARS
4804,84.5,6,167.55,4,4,4,ACTIVE
4805,120.0,2,12.0,3,2,1,REGULARS
4806,150.5,4,87.01,3,3,3,REGULARS
4807,106.0,6,144.01,4,4,4,ACTIVE
4808,135.0,3,91.08,3,2,3,REGULARS
4809,96.83333333333331,6,99.26,4,4,3,ACTIVE
4810,144.0,2,37.4,3,2,1,REGULARS
4811,158.0,3,32.9,2,2,1,REGULARS
4812,176.75,4,105.31,2,3,3,REGULARS
4813,198.0,3,73.9,2,2,2,REGULARS
4814,120.16666666666669,6,112.5,3,4,3,REGULARS
4815,705.0,1,47.9,1,1,2,REGULARS
4816,152.0,1,3.2,3,1,1,REGULARS
4817,119.0,5,102.0,3,4,3,REGULARS
4818,240.66666666666663,3,43.5,1,2,1,REGULARS
4819,123.2,5,71.05,3,4,2,REGULARS
4820,88.0,7,133.8,4,4,4,ACTIVE
4821,154.75,4,97.6,2,3,3,REGULARS
4822,121.0,6,50.8,3,4,2,REGULARS
4823,181.0,4,67.46,2,3,2,REGULARS
4824,559.0,1,11.6,1,1,1,NEW
4825,102.66666666666669,6,160.0,4,4,4,ACTIVE
4826,111.33333333333331,6,180.31,4,4,4,ACTIVE
4827,126.5,4,108.7,3,3,3,REGULARS
4828,85.85714285714286,7,205.01,4,4,4,ACTIVE
4829,57.0,1,27.41,4,1,1,REGULARS
4830,181.25,4,36.7,2,3,1,REGULARS
4831,74.14285714285714,7,263.66,4,4,4,ACTIVE
4832,139.8,5,140.02,3,4,4,REGULARS
4833,204.0,3,57.95,2,2,2,REGULARS
4834,247.0,1,7.8,1,1,1,NEW
4835,107.0,6,80.84,4,4,3,ACTIVE
4836,143.2,5,242.0,3,4,4,REGULARS
4837,135.25,4,86.8,3,3,3,REGULARS
4838,169.33333333333334,3,75.3,2,2,3,REGULARS
4839,165.0,4,45.34,2,3,2,REGULARS
4840,156.0,4,79.4,2,3,3,REGULARS
4841,60.5,4,46.9,4,3,2,ACTIVE
4842,129.0,5,79.89,3,4,3,REGULARS
4843,102.66666666666669,3,104.85,4,2,3,ACTIVE
4844,310.0,1,23.4,1,1,1,NEW
4845,179.33333333333334,3,102.2,2,2,3,REGULARS
4846,214.0,2,15.0,2,2,1,REGULARS
4847,174.25,4,46.42,2,3,2,REGULARS
4848,63.333333333333336,3,48.5,4,2,2,ACTIVE
4849,218.66666666666663,3,48.64,1,2,2,REGULARS
4850,322.0,2,41.9,1,2,1,REGULARS
4851,117.8,5,145.21,3,4,4,REGULARS
4852,90.0,8,108.8,4,4,3,ACTIVE
4853,105.6,5,123.6,4,4,4,ACTIVE
4854,239.0,3,44.36,1,2,2,REGULARS
