member_number,orderId,order_date,total,productName,items,Days
4133,11660,2015-07-27,1.8,root vegetables,1,156.0
3176,8104,2015-01-17,1.8,root vegetables,1,0.0
3755,10259,2015-04-14,5.4,root vegetables,3,167.0
2571,5852,2015-05-02,5.4,root vegetables,3,0.0
2084,4058,2015-08-15,1.8,root vegetables,1,137.0
4293,12294,2015-07-05,5.4,root vegetables,3,0.0
3433,9023,2015-10-01,1.8,root vegetables,1,90.0
4550,13278,2015-11-09,3.6,root vegetables,2,51.0
3385,8859,2015-02-16,5.4,root vegetables,3,126.0
4614,13508,2015-02-23,3.6,root vegetables,2,0.0
4666,13716,2015-12-02,5.4,root vegetables,3,0.0
1696,2546,2015-03-02,1.8,root vegetables,1,0.0
3309,8603,2015-05-17,1.8,root vegetables,1,108.0
2815,6793,2015-09-10,3.6,root vegetables,2,0.0
3443,9059,2015-10-23,5.4,root vegetables,3,68.0
2401,5221,2015-12-19,3.6,root vegetables,2,11.0
4793,14225,2015-11-24,1.8,root vegetables,1,0.0
4180,11841,2015-11-11,3.6,root vegetables,2,0.0
1819,3031,2015-12-18,3.6,root vegetables,2,12.0
2904,7091,2015-09-17,3.6,root vegetables,2,104.0
3982,11124,2015-09-29,1.8,root vegetables,1,92.0
2509,5602,2015-04-20,5.4,root vegetables,3,86.0
1524,1929,2015-12-05,1.8,root vegetables,1,25.0
1514,1891,2015-01-11,3.6,root vegetables,2,48.0
1814,3007,2015-01-22,3.6,root vegetables,2,0.0
1357,1297,2015-09-06,1.8,root vegetables,1,115.0
3257,8411,2015-02-13,1.8,root vegetables,1,0.0
1407,1473,2015-04-29,1.8,root vegetables,1,58.0
4576,13374,2015-08-05,1.8,root vegetables,1,0.0
3430,9016,2015-01-26,1.8,root vegetables,1,0.0
1197,721,2015-11-22,5.4,root vegetables,3,0.0
1348,1264,2015-06-13,3.6,root vegetables,2,0.0
4814,14305,2015-02-12,1.8,root vegetables,1,213.0
3309,8604,2015-09-02,1.8,root vegetables,1,56.0
3793,10423,2015-08-07,1.8,root vegetables,1,145.0
2101,4114,2015-01-07,1.8,root vegetables,1,0.0
1821,3038,2015-04-20,5.4,root vegetables,3,31.0
2741,6486,2015-09-11,3.6,root vegetables,2,0.0
1608,2221,2015-11-13,3.6,root vegetables,2,0.0
2298,4843,2015-08-16,3.6,root vegetables,2,0.0
1184,676,2015-06-16,3.6,root vegetables,2,197.0
4600,13461,2015-02-12,1.8,root vegetables,1,152.0
3637,9820,2015-12-22,3.6,root vegetables,2,8.0
3168,8083,2015-12-16,1.8,root vegetables,1,14.0
3077,7731,2015-01-19,1.8,root vegetables,1,0.0
1092,324,2015-05-16,3.6,root vegetables,2,48.0
4380,12650,2015-11-03,3.6,root vegetables,2,57.0
3295,8543,2015-07-28,1.8,root vegetables,1,0.0
3276,8474,2015-06-30,5.4,root vegetables,3,183.0
3582,9610,2015-03-31,1.8,root vegetables,1,0.0
2767,6599,2015-01-27,3.6,root vegetables,2,0.0
3697,10053,2015-10-03,1.8,root vegetables,1,88.0
3803,10453,2015-10-06,3.6,root vegetables,2,0.0
4179,11834,2015-03-06,1.8,root vegetables,1,15.0
2891,7054,2015-07-02,5.4,root vegetables,3,181.0
1881,3267,2015-06-05,3.6,root vegetables,2,132.0
1122,444,2015-06-25,1.8,root vegetables,1,179.0
4154,11741,2015-07-02,3.6,root vegetables,2,181.0
3824,10531,2015-02-12,3.6,root vegetables,2,0.0
4862,14494,2015-05-15,3.6,root vegetables,2,229.0
3480,9197,2015-05-07,5.4,root vegetables,3,0.0
4784,14189,2015-09-11,3.6,root vegetables,2,110.0
4504,13102,2015-09-04,5.4,root vegetables,3,0.0
2934,7201,2015-05-11,1.8,root vegetables,1,0.0
1080,287,2015-05-14,5.4,root vegetables,3,230.0
1472,1716,2015-09-19,3.6,root vegetables,2,0.0
3781,10371,2015-04-21,3.6,root vegetables,2,155.0
1993,3690,2015-05-22,3.6,root vegetables,2,47.0
4856,14471,2015-01-18,1.8,root vegetables,1,346.0
3208,8232,2015-06-24,1.8,root vegetables,1,149.0
4485,13020,2015-07-25,1.8,root vegetables,1,0.0
1869,3222,2015-05-16,3.6,root vegetables,2,0.0
3973,11092,2015-01-28,1.8,root vegetables,1,0.0
3775,10350,2015-10-27,1.8,root vegetables,1,64.0
2521,5660,2015-12-14,3.6,root vegetables,2,0.0
2654,6161,2015-03-03,3.6,root vegetables,2,0.0
1924,3447,2015-11-17,3.6,root vegetables,2,0.0
1998,3717,2015-05-15,3.6,root vegetables,2,0.0
1098,352,2015-09-27,3.6,root vegetables,2,0.0
1884,3277,2015-08-05,5.4,root vegetables,3,128.0
4877,14555,2015-06-20,5.4,root vegetables,3,0.0
4038,11302,2015-11-06,1.8,root vegetables,1,0.0
3180,8125,2015-10-19,5.4,root vegetables,3,0.0
4688,13815,2015-08-01,5.4,root vegetables,3,0.0
1364,1324,2015-06-20,5.4,root vegetables,3,41.0
1408,1478,2015-07-23,3.6,root vegetables,2,0.0
1154,569,2015-04-06,1.8,root vegetables,1,0.0
3539,9444,2015-01-24,5.4,root vegetables,3,340.0
3893,10781,2015-04-15,1.8,root vegetables,1,0.0
1484,1772,2015-02-24,3.6,root vegetables,2,0.0
3370,8822,2015-11-12,1.8,root vegetables,1,48.0
1472,1715,2015-07-06,1.8,root vegetables,1,0.0
1844,3124,2015-02-10,3.6,root vegetables,2,164.0
2063,3972,2015-11-27,5.4,root vegetables,3,33.0
4680,13775,2015-08-22,5.4,root vegetables,3,0.0
1835,3092,2015-04-01,3.6,root vegetables,2,0.0
3750,10243,2015-02-28,1.8,root vegetables,1,0.0
4985,14912,2015-12-26,1.8,root vegetables,1,4.0
3704,10073,2015-01-22,5.4,root vegetables,3,98.0
4460,12939,2015-07-12,1.8,root vegetables,1,171.0
3811,10484,2015-05-11,3.6,root vegetables,2,0.0
1360,1305,2015-02-05,1.8,root vegetables,1,260.0
1720,2624,2015-12-05,1.8,root vegetables,1,0.0
1939,3510,2015-10-30,5.4,root vegetables,3,61.0
2499,5568,2015-04-24,3.6,root vegetables,2,0.0
1627,2304,2015-02-11,3.6,root vegetables,2,0.0
2939,7221,2015-08-03,1.8,root vegetables,1,0.0
3380,8843,2015-05-16,3.6,root vegetables,2,0.0
1026,102,2015-05-28,5.4,root vegetables,3,0.0
2604,5984,2015-02-12,3.6,root vegetables,2,0.0
1389,1418,2015-02-18,1.8,root vegetables,1,0.0
1911,3392,2015-06-02,1.8,root vegetables,1,0.0
4031,11277,2015-01-14,1.8,root vegetables,1,0.0
2932,7195,2015-01-22,1.8,root vegetables,1,0.0
3504,9301,2015-07-06,3.6,root vegetables,2,0.0
2364,5087,2015-06-21,1.8,root vegetables,1,0.0
3460,9111,2015-07-24,5.4,root vegetables,3,0.0
1598,2180,2015-03-02,5.4,root vegetables,3,303.0
3890,10769,2015-10-26,1.8,root vegetables,1,65.0
1419,1522,2015-04-07,3.6,root vegetables,2,267.0
1275,988,2015-05-07,3.6,root vegetables,2,28.0
3447,9067,2015-09-03,3.6,root vegetables,2,0.0
2690,6292,2015-05-01,5.4,root vegetables,3,169.0
2370,5104,2015-01-14,3.6,root vegetables,2,0.0
3504,9302,2015-09-22,1.8,root vegetables,1,0.0
4766,14122,2015-01-03,5.4,root vegetables,3,0.0
4695,13851,2015-01-05,3.6,root vegetables,2,0.0
3304,8575,2015-11-30,5.4,root vegetables,3,0.0
1332,1208,2015-12-02,3.6,root vegetables,2,0.0
1183,674,2015-06-29,5.4,root vegetables,3,0.0
3507,9315,2015-08-27,5.4,root vegetables,3,0.0
3969,11077,2015-03-05,1.8,root vegetables,1,0.0
3096,7812,2015-07-07,1.8,root vegetables,1,46.0
3866,10695,2015-04-21,3.6,root vegetables,2,0.0
4223,12020,2015-07-20,3.6,root vegetables,2,0.0
3870,10706,2015-03-21,3.6,root vegetables,2,284.0
1483,1770,2015-06-14,5.4,root vegetables,3,13.0
3651,9868,2015-07-31,5.4,root vegetables,3,77.0
4152,11729,2015-05-29,5.4,root vegetables,3,20.0
2283,4779,2015-01-18,1.8,root vegetables,1,346.0
3797,10436,2015-08-23,5.4,root vegetables,3,0.0
4827,14358,2015-10-03,5.4,root vegetables,3,0.0
4516,13150,2015-12-07,1.8,root vegetables,1,23.0
1044,160,2015-10-25,5.4,root vegetables,3,66.0
1408,1477,2015-03-01,5.4,root vegetables,3,144.0
2492,5549,2015-11-10,5.4,root vegetables,3,0.0
2860,6945,2015-12-20,1.8,root vegetables,1,10.0
3583,9616,2015-08-02,5.4,root vegetables,3,52.0
1842,3116,2015-02-23,1.8,root vegetables,1,310.0
3946,10984,2015-11-19,5.4,root vegetables,3,41.0
1697,2552,2015-05-29,1.8,root vegetables,1,172.0
3082,7753,2015-04-10,1.8,root vegetables,1,0.0
1867,3215,2015-03-29,3.6,root vegetables,2,0.0
1859,3181,2015-05-28,1.8,root vegetables,1,216.0
4158,11754,2015-11-11,3.6,root vegetables,2,45.0
2232,4586,2015-01-15,5.4,root vegetables,3,111.0
2712,6382,2015-06-21,1.8,root vegetables,1,0.0
3741,10207,2015-06-14,1.8,root vegetables,1,53.0
2682,6264,2015-12-01,1.8,root vegetables,1,29.0
1340,1237,2015-03-13,5.4,root vegetables,3,0.0
4499,13079,2015-10-29,3.6,root vegetables,2,62.0
2810,6766,2015-01-29,5.4,root vegetables,3,222.0
2294,4829,2015-08-31,1.8,root vegetables,1,0.0
3365,8804,2015-02-01,5.4,root vegetables,3,0.0
2910,7117,2015-07-28,5.4,root vegetables,3,129.0
3276,8473,2015-04-03,5.4,root vegetables,3,0.0
3023,7531,2015-07-28,3.6,root vegetables,2,0.0
4291,12282,2015-12-08,3.6,root vegetables,2,0.0
1024,94,2015-08-10,1.8,root vegetables,1,0.0
1661,2441,2015-06-01,3.6,root vegetables,2,0.0
1012,49,2015-11-19,1.8,root vegetables,1,0.0
2730,6452,2015-11-10,3.6,root vegetables,2,0.0
1546,1995,2015-01-03,1.8,root vegetables,1,0.0
3289,8524,2015-08-09,3.6,root vegetables,2,0.0
4108,11551,2015-07-21,5.4,root vegetables,3,0.0
3090,7792,2015-11-04,1.8,root vegetables,1,0.0
4790,14215,2015-05-16,3.6,root vegetables,2,0.0
2601,5969,2015-03-26,3.6,root vegetables,2,0.0
3247,8366,2015-01-13,1.8,root vegetables,1,0.0
2208,4497,2015-07-30,5.4,root vegetables,3,0.0
3337,8699,2015-06-10,1.8,root vegetables,1,0.0
3980,11115,2015-09-16,3.6,root vegetables,2,0.0
2565,5832,2015-04-29,3.6,root vegetables,2,0.0
3504,9302,2015-09-22,1.8,root vegetables,1,0.0
2142,4258,2015-06-25,3.6,root vegetables,2,0.0
2689,6288,2015-04-30,3.6,root vegetables,2,0.0
1669,2462,2015-08-19,5.4,root vegetables,3,0.0
4598,13457,2015-11-18,1.8,root vegetables,1,0.0
3170,8087,2015-01-17,3.6,root vegetables,2,0.0
2229,4571,2015-10-25,5.4,root vegetables,3,0.0
3924,10911,2015-02-07,3.6,root vegetables,2,0.0
1216,784,2015-08-25,5.4,root vegetables,3,0.0
1197,721,2015-11-22,1.8,root vegetables,1,0.0
1800,2962,2015-05-02,5.4,root vegetables,3,0.0
3691,10030,2015-08-24,1.8,root vegetables,1,0.0
3014,7501,2015-11-04,3.6,root vegetables,2,0.0
1023,92,2015-01-06,3.6,root vegetables,2,0.0
2056,3947,2015-11-24,3.6,root vegetables,2,0.0
4260,12157,2015-05-30,3.6,root vegetables,2,0.0
3486,9228,2015-12-23,3.6,root vegetables,2,0.0
4190,11879,2015-12-24,3.6,root vegetables,2,0.0
4004,11185,2015-05-10,1.8,root vegetables,1,0.0
3208,8232,2015-06-24,1.8,root vegetables,1,0.0
3637,9819,2015-11-25,3.6,root vegetables,2,0.0
1726,2645,2014-04-05,3.6,root vegetables,2,0.0
4285,12257,2014-04-13,1.8,root vegetables,1,126.0
4397,12708,2014-08-28,1.8,root vegetables,1,121.0
2120,4177,2014-02-27,3.6,root vegetables,2,92.0
2555,5793,2014-12-27,1.8,root vegetables,1,319.0
4042,11314,2014-01-25,3.6,root vegetables,2,171.0
2739,6480,2014-07-11,5.4,root vegetables,3,435.0
2962,7318,2014-06-07,5.4,root vegetables,3,0.0
2801,6730,2014-01-23,1.8,root vegetables,1,0.0
4948,14793,2014-05-23,3.6,root vegetables,2,586.0
3769,10329,2014-01-28,5.4,root vegetables,3,0.0
3872,10711,2014-07-28,3.6,root vegetables,2,26.0
1979,3643,2014-09-07,5.4,root vegetables,3,0.0
2341,4989,2014-01-23,1.8,root vegetables,1,0.0
2166,4345,2014-03-07,3.6,root vegetables,2,0.0
2383,5150,2014-09-18,3.6,root vegetables,2,0.0
2718,6405,2014-01-25,1.8,root vegetables,1,0.0
2088,4073,2014-09-21,3.6,root vegetables,2,141.0
3508,9319,2014-12-15,1.8,root vegetables,1,54.0
2747,6514,2014-04-07,3.6,root vegetables,2,163.0
3693,10036,2014-06-06,5.4,root vegetables,3,257.0
2219,4536,2014-05-30,1.8,root vegetables,1,106.0
2577,5868,2014-03-08,5.4,root vegetables,3,0.0
3480,9194,2014-08-10,1.8,root vegetables,1,0.0
4130,11642,2014-08-01,5.4,root vegetables,3,2.0
2453,5420,2014-06-06,5.4,root vegetables,3,0.0
4638,13596,2014-02-19,5.4,root vegetables,3,173.0
4641,13604,2014-03-16,1.8,root vegetables,1,56.0
1064,234,2014-09-03,3.6,root vegetables,2,0.0
1450,1635,2014-11-17,3.6,root vegetables,2,0.0
2674,6233,2014-05-01,5.4,root vegetables,3,0.0
1959,3577,2014-05-02,1.8,root vegetables,1,321.0
2132,4217,2014-07-29,5.4,root vegetables,3,0.0
2745,6501,2014-04-27,1.8,root vegetables,1,275.0
4356,12558,2014-06-25,1.8,root vegetables,1,524.0
2648,6136,2014-04-25,1.8,root vegetables,1,0.0
1426,1549,2014-10-26,1.8,root vegetables,1,23.0
3184,8141,2014-03-19,3.6,root vegetables,2,32.0
1488,1786,2014-06-22,3.6,root vegetables,2,364.0
3494,9255,2014-03-31,5.4,root vegetables,3,359.0
2616,6022,2014-10-24,5.4,root vegetables,3,144.0
2342,4995,2014-12-19,3.6,root vegetables,2,0.0
1248,909,2014-05-09,3.6,root vegetables,2,76.0
1389,1417,2014-11-13,3.6,root vegetables,2,97.0
3563,9540,2014-06-26,5.4,root vegetables,3,49.0
1640,2348,2014-03-08,1.8,root vegetables,1,662.0
2666,6208,2014-09-01,5.4,root vegetables,3,217.0
2298,4840,2014-10-02,5.4,root vegetables,3,0.0
3424,8991,2014-05-08,1.8,root vegetables,1,0.0
2907,7104,2014-11-02,3.6,root vegetables,2,0.0
4232,12053,2014-07-07,1.8,root vegetables,1,495.0
3238,8334,2014-07-03,5.4,root vegetables,3,0.0
4896,14612,2014-03-05,5.4,root vegetables,3,0.0
4868,14520,2014-12-24,3.6,root vegetables,2,0.0
4747,14053,2014-05-11,3.6,root vegetables,2,0.0
2751,6527,2014-02-08,5.4,root vegetables,3,31.0
2001,3725,2014-02-05,1.8,root vegetables,1,0.0
4169,11801,2014-08-09,5.4,root vegetables,3,222.0
4112,11566,2014-09-08,1.8,root vegetables,1,0.0
4217,11986,2014-06-03,1.8,root vegetables,1,17.0
1148,544,2014-01-31,1.8,root vegetables,1,0.0
1847,3136,2014-05-13,3.6,root vegetables,2,0.0
4779,14160,2014-02-24,1.8,root vegetables,1,72.0
2056,3943,2014-05-21,1.8,root vegetables,1,0.0
4932,14717,2014-03-29,5.4,root vegetables,3,46.0
4773,14141,2014-08-12,1.8,root vegetables,1,0.0
2072,4014,2014-07-29,5.4,root vegetables,3,14.0
1619,2270,2014-09-21,1.8,root vegetables,1,164.0
4753,14075,2014-08-31,5.4,root vegetables,3,0.0
2017,3786,2014-12-23,1.8,root vegetables,1,0.0
3254,8397,2014-12-11,3.6,root vegetables,2,0.0
3110,7861,2014-05-29,1.8,root vegetables,1,55.0
2519,5649,2014-04-07,1.8,root vegetables,1,8.0
3966,11063,2014-04-07,1.8,root vegetables,1,73.0
4959,14836,2014-12-30,5.4,root vegetables,3,0.0
2437,5350,2014-10-09,5.4,root vegetables,3,402.0
2737,6471,2014-08-27,3.6,root vegetables,2,121.0
1706,2577,2014-11-13,5.4,root vegetables,3,114.0
1809,2988,2014-01-02,5.4,root vegetables,3,298.0
4877,14552,2014-08-27,5.4,root vegetables,3,185.0
2193,4445,2014-11-26,3.6,root vegetables,2,0.0
3369,8815,2014-07-18,3.6,root vegetables,2,0.0
3008,7472,2014-04-15,1.8,root vegetables,1,0.0
2810,6764,2014-02-08,3.6,root vegetables,2,0.0
3784,10388,2014-04-30,1.8,root vegetables,1,410.0
4770,14132,2014-05-15,5.4,root vegetables,3,594.0
3287,8510,2014-05-13,3.6,root vegetables,2,0.0
3998,11162,2014-09-10,1.8,root vegetables,1,135.0
1743,2720,2014-12-01,1.8,root vegetables,1,0.0
4114,11576,2014-03-27,3.6,root vegetables,2,0.0
1740,2702,2014-02-21,5.4,root vegetables,3,137.0
4616,13515,2014-10-16,1.8,root vegetables,1,77.0
4435,12843,2014-01-27,1.8,root vegetables,1,263.0
3294,8536,2014-03-01,1.8,root vegetables,1,0.0
4632,13572,2014-09-18,3.6,root vegetables,2,172.0
2041,3876,2014-06-19,3.6,root vegetables,2,0.0
3818,10512,2014-03-11,5.4,root vegetables,3,0.0
1003,16,2014-10-15,5.4,root vegetables,3,118.0
4455,12915,2014-06-18,1.8,root vegetables,1,69.0
4749,14061,2014-09-11,5.4,root vegetables,3,20.0
1099,355,2014-08-29,5.4,root vegetables,3,349.0
3146,8006,2014-02-07,5.4,root vegetables,3,0.0
3508,9317,2014-03-10,3.6,root vegetables,2,112.0
1746,2726,2014-03-21,5.4,root vegetables,3,216.0
3010,7482,2014-05-11,3.6,root vegetables,2,33.0
3491,9246,2014-06-26,5.4,root vegetables,3,0.0
3698,10055,2014-07-11,1.8,root vegetables,1,0.0
2406,5236,2014-10-27,1.8,root vegetables,1,134.0
4899,14623,2014-08-27,1.8,root vegetables,1,0.0
3095,7807,2014-08-17,1.8,root vegetables,1,101.0
1004,23,2014-08-19,5.4,root vegetables,3,0.0
4541,13245,2014-04-03,1.8,root vegetables,1,0.0
2271,4731,2014-02-03,3.6,root vegetables,2,142.0
1371,1347,2014-08-17,5.4,root vegetables,3,158.0
3827,10534,2014-02-28,1.8,root vegetables,1,116.0
3015,7504,2014-08-07,1.8,root vegetables,1,0.0
1564,2047,2014-11-15,3.6,root vegetables,2,0.0
1499,1831,2014-05-11,5.4,root vegetables,3,299.0
4823,14341,2014-04-06,3.6,root vegetables,2,163.0
2253,4667,2014-12-16,5.4,root vegetables,3,0.0
3725,10144,2014-09-20,1.8,root vegetables,1,0.0
1591,2153,2014-12-19,5.4,root vegetables,3,10.0
4780,14167,2014-08-14,5.4,root vegetables,3,2.0
2008,3748,2014-03-17,3.6,root vegetables,2,531.0
3966,11064,2014-06-19,3.6,root vegetables,2,206.0
1040,147,2014-10-24,3.6,root vegetables,2,398.0
1889,3302,2014-11-16,5.4,root vegetables,3,85.0
1136,494,2014-07-15,3.6,root vegetables,2,0.0
2673,6230,2014-04-23,1.8,root vegetables,1,237.0
4469,12974,2014-11-29,5.4,root vegetables,3,0.0
1466,1692,2014-04-25,5.4,root vegetables,3,21.0
1652,2391,2014-03-15,5.4,root vegetables,3,51.0
3909,10840,2014-08-13,1.8,root vegetables,1,24.0
1289,1053,2014-08-09,5.4,root vegetables,3,1.0
1493,1806,2014-01-28,1.8,root vegetables,1,37.0
3515,9344,2014-09-06,1.8,root vegetables,1,227.0
3641,9830,2014-02-01,3.6,root vegetables,2,60.0
2814,6784,2014-12-15,5.4,root vegetables,3,24.0
4153,11732,2014-07-27,3.6,root vegetables,2,0.0
1204,740,2014-05-18,3.6,root vegetables,2,0.0
1878,3249,2014-01-02,3.6,root vegetables,2,7.0
4194,11896,2014-02-23,1.8,root vegetables,1,148.0
2795,6701,2014-03-19,1.8,root vegetables,1,45.0
4803,14259,2014-01-12,5.4,root vegetables,3,4.0
4620,13529,2014-03-16,3.6,root vegetables,2,99.0
4563,13319,2014-05-20,1.8,root vegetables,1,359.0
1924,3444,2014-11-22,1.8,root vegetables,1,100.0
1466,1694,2014-05-24,3.6,root vegetables,2,0.0
2617,6028,2014-08-12,3.6,root vegetables,2,0.0
4512,13135,2014-08-12,1.8,root vegetables,1,207.0
4261,12161,2014-05-29,5.4,root vegetables,3,15.0
2954,7278,2014-07-17,5.4,root vegetables,3,0.0
2358,5061,2014-06-26,5.4,root vegetables,3,43.0
3482,9202,2014-01-13,1.8,root vegetables,1,192.0
4116,11585,2014-10-12,3.6,root vegetables,2,0.0
1234,847,2014-03-16,1.8,root vegetables,1,0.0
2086,4063,2014-01-08,3.6,root vegetables,2,141.0
3264,8434,2014-10-11,3.6,root vegetables,2,94.0
4723,13963,2014-08-28,1.8,root vegetables,1,71.0
3684,10002,2014-08-28,3.6,root vegetables,2,0.0
2658,6174,2014-09-28,3.6,root vegetables,2,0.0
2722,6421,2014-07-26,3.6,root vegetables,2,110.0
1457,1661,2014-05-12,1.8,root vegetables,1,58.0
3137,7959,2014-02-23,1.8,root vegetables,1,0.0
4367,12599,2014-09-28,5.4,root vegetables,3,5.0
1618,2264,2014-05-14,3.6,root vegetables,2,60.0
3104,7839,2014-01-22,5.4,root vegetables,3,0.0
1496,1821,2014-04-26,1.8,root vegetables,1,613.0
1536,1966,2014-07-30,5.4,root vegetables,3,0.0
1750,2747,2014-07-17,1.8,root vegetables,1,206.0
3745,10221,2014-03-25,3.6,root vegetables,2,61.0
1114,411,2014-09-04,5.4,root vegetables,3,101.0
3816,10504,2014-05-19,3.6,root vegetables,2,158.0
4960,14838,2014-10-19,5.4,root vegetables,3,9.0
1636,2336,2014-05-20,5.4,root vegetables,3,50.0
4312,12379,2014-07-19,5.4,root vegetables,3,0.0
3303,8571,2014-12-21,3.6,root vegetables,2,35.0
4638,13597,2014-08-11,5.4,root vegetables,3,61.0
4934,14731,2014-10-13,1.8,root vegetables,1,155.0
1278,1002,2014-01-24,5.4,root vegetables,3,225.0
1286,1041,2014-12-19,3.6,root vegetables,2,79.0
1869,3219,2014-01-11,1.8,root vegetables,1,0.0
2746,6512,2014-09-16,5.4,root vegetables,3,255.0
2955,7283,2014-11-30,1.8,root vegetables,1,187.0
4854,14464,2014-12-23,5.4,root vegetables,3,372.0
2594,5941,2014-07-25,3.6,root vegetables,2,0.0
3122,7915,2014-06-10,5.4,root vegetables,3,112.0
3370,8819,2014-11-24,3.6,root vegetables,2,20.0
3353,8748,2014-01-24,1.8,root vegetables,1,0.0
4696,13856,2014-09-08,5.4,root vegetables,3,0.0
2334,4962,2014-03-02,3.6,root vegetables,2,668.0
4019,11239,2014-10-31,5.4,root vegetables,3,97.0
2441,5369,2014-10-12,3.6,root vegetables,2,230.0
4533,13216,2014-10-17,1.8,root vegetables,1,216.0
2048,3911,2014-11-07,3.6,root vegetables,2,0.0
1013,55,2014-11-12,3.6,root vegetables,2,0.0
2630,6075,2014-01-11,5.4,root vegetables,3,375.0
3422,8986,2014-07-27,3.6,root vegetables,2,521.0
3450,9073,2014-04-03,5.4,root vegetables,3,0.0
1166,606,2014-02-17,3.6,root vegetables,2,0.0
3021,7521,2014-06-22,1.8,root vegetables,1,129.0
3785,10393,2014-08-16,5.4,root vegetables,3,501.0
1052,188,2014-01-15,3.6,root vegetables,2,0.0
2161,4326,2014-09-24,5.4,root vegetables,3,462.0
2865,6961,2014-09-23,3.6,root vegetables,2,233.0
1468,1704,2014-08-21,5.4,root vegetables,3,42.0
1066,242,2014-02-01,5.4,root vegetables,3,103.0
1957,3572,2014-03-20,1.8,root vegetables,1,317.0
4303,12344,2014-11-28,3.6,root vegetables,2,86.0
4192,11887,2014-02-17,1.8,root vegetables,1,0.0
2241,4625,2014-02-17,5.4,root vegetables,3,0.0
3964,11057,2014-03-11,3.6,root vegetables,2,0.0
1294,1071,2014-08-14,1.8,root vegetables,1,0.0
4715,13924,2014-11-10,5.4,root vegetables,3,0.0
4199,11918,2014-04-05,5.4,root vegetables,3,141.0
3334,8689,2014-01-09,1.8,root vegetables,1,77.0
4163,11773,2014-11-05,3.6,root vegetables,2,128.0
2991,7417,2014-03-01,1.8,root vegetables,1,26.0
2560,5808,2014-04-19,3.6,root vegetables,2,226.0
3363,8791,2014-08-06,1.8,root vegetables,1,0.0
1894,3322,2014-08-19,3.6,root vegetables,2,263.0
1125,452,2014-05-30,1.8,root vegetables,1,0.0
1661,2438,2014-03-02,5.4,root vegetables,3,0.0
2310,4881,2014-10-31,5.4,root vegetables,3,144.0
4598,13454,2014-11-05,1.8,root vegetables,1,0.0
3639,9825,2014-07-23,5.4,root vegetables,3,0.0
4654,13659,2014-08-03,3.6,root vegetables,2,42.0
2667,6211,2014-10-22,3.6,root vegetables,2,237.0
2298,4839,2014-08-28,3.6,root vegetables,2,0.0
2463,5451,2014-12-06,1.8,root vegetables,1,385.0
4991,14933,2014-05-19,5.4,root vegetables,3,101.0
4336,12482,2014-11-28,1.8,root vegetables,1,0.0
4099,11509,2014-05-23,1.8,root vegetables,1,249.0
3613,9738,2014-01-25,3.6,root vegetables,2,268.0
4432,12827,2014-09-01,1.8,root vegetables,1,0.0
3830,10552,2014-11-14,3.6,root vegetables,2,0.0
2705,6352,2014-12-20,3.6,root vegetables,2,331.0
1881,3264,2014-02-15,3.6,root vegetables,2,0.0
4251,12120,2014-07-01,5.4,root vegetables,3,1.0
2924,7164,2014-05-26,3.6,root vegetables,2,172.0
3960,11036,2014-02-15,5.4,root vegetables,3,0.0
4233,12057,2014-06-23,3.6,root vegetables,2,0.0
1045,161,2014-01-12,5.4,root vegetables,3,0.0
3247,8362,2014-08-09,5.4,root vegetables,3,0.0
4337,12487,2014-04-27,3.6,root vegetables,2,0.0
2070,4002,2014-04-27,5.4,root vegetables,3,0.0
4515,13142,2014-03-06,1.8,root vegetables,1,0.0
